repo,id,title,state,user,user_type,created_at,merged_at
puppetlabs/puppetlabs-motd,204,(MODULES-8758) Change memoryfree to memorysize in template,merged,eimlav,member,2019-03-27 11:05:25 UTC,2019-04-02 14:36:09 UTC
puppetlabs/puppetlabs-motd,203,(WIP) - POC DO NOT MERGE - litmus,closed,pmcmaw,member,2019-03-14 14:12:36 UTC,
puppetlabs/puppetlabs-motd,202,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:43:56 UTC,
puppetlabs/puppetlabs-motd,201,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:45:55 UTC,2019-03-07 15:32:43 UTC
puppetlabs/puppetlabs-motd,200,(FM-7647) use puppet_litmus for acceptance testing,merged,tphoney,member,2019-03-06 17:07:02 UTC,2019-04-11 14:33:45 UTC
puppetlabs/puppetlabs-motd,199,(FM-7799) - Cleanup of MOTD Testing,merged,david22swan,member,2019-03-01 15:35:24 UTC,2019-03-05 13:51:01 UTC
puppetlabs/puppetlabs-tagmail,127,(FM-8033) Add RedHat 8 support,merged,eimlav,member,2019-05-21 10:18:40 UTC,2019-05-21 11:39:37 UTC
puppetlabs/puppetlabs-tagmail,126,Merge back release v3.0.0,merged,lionce,member,2019-04-25 11:22:43 UTC,2019-04-25 11:45:42 UTC
puppetlabs/puppetlabs-tagmail,125,release prep 3.0.0,merged,carabasdaniel,member,2019-04-25 08:44:31 UTC,2019-04-25 08:58:16 UTC
puppetlabs/puppetlabs-tagmail,124,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:44:49 UTC,2019-04-16 09:53:59 UTC
puppetlabs/puppetlabs-tagmail,123,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:35 UTC,2019-04-15 08:35:35 UTC
puppetlabs/puppetlabs-tagmail,122,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:51:27 UTC,
puppetlabs/puppetlabs-tagmail,121,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:38:01 UTC,
puppetlabs/puppetlabs-tagmail,120,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:45:58 UTC,
puppetlabs/puppetlabs-tagmail,119,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:47:02 UTC,2019-03-07 13:56:40 UTC
puppetlabs/puppetlabs-bootstrap,87,(FM-8038) Add RedHat 8 support,merged,eimlav,member,2019-05-22 08:57:49 UTC,2019-05-22 09:09:25 UTC
puppetlabs/puppetlabs-bootstrap,86,[FM-7942] Puppet Strings,merged,carabasdaniel,member,2019-05-08 10:10:10 UTC,2019-05-10 07:56:18 UTC
puppetlabs/puppetlabs-bootstrap,85,(maint) add note about WMF/.NET versions supported,merged,steveax,member,2019-04-16 21:08:29 UTC,2019-04-22 08:25:14 UTC
puppetlabs/puppetlabs-bootstrap,84,(FM-7919) Ensure TLSv1.2 is used when temporarily disabling ssl,merged,steveax,member,2019-04-15 20:41:15 UTC,2019-04-15 22:11:46 UTC
puppetlabs/puppetlabs-bootstrap,83,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:42:34 UTC,2019-04-16 07:32:17 UTC
puppetlabs/puppetlabs-bootstrap,78,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:40:08 UTC,2019-04-11 12:39:05 UTC
puppetlabs/puppetlabs-bootstrap,77,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:49:43 UTC,
puppetlabs/puppetlabs-bootstrap,76,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:36:21 UTC,
puppetlabs/puppetlabs-bootstrap,75,(MODULES-8848) - Release mergeback 0.5.0,merged,pmcmaw,member,2019-04-04 14:48:32 UTC,2019-04-04 15:35:46 UTC
puppetlabs/puppetlabs-bootstrap,74,(MODULES-8844) - 0.5.0 Release Prep,merged,david22swan,member,2019-04-03 13:45:41 UTC,2019-04-04 08:44:49 UTC
puppetlabs/puppetlabs-bootstrap,73,(SEN-787) Make linux and windows private,merged,conormurraypuppet,member,2019-03-22 17:12:20 UTC,2019-03-26 16:44:35 UTC
puppetlabs/puppetlabs-bootstrap,72,(SEN-787) Add discovery extension metadata,merged,conormurraypuppet,member,2019-03-19 11:52:55 UTC,2019-03-19 14:41:04 UTC
puppetlabs/puppetlabs-bootstrap,71,(SEN-787) Add implementation metadata,merged,conormurraypuppet,member,2019-03-19 09:22:51 UTC,2019-03-19 10:33:34 UTC
puppetlabs/puppetlabs-bootstrap,70,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:41:59 UTC,
puppetlabs/puppetlabs-bootstrap,69,(WIP) (FM-7841) Convert bootstrap to test using BoltSpec,closed,david22swan,member,2019-03-07 17:02:50 UTC,
puppetlabs/puppetlabs-bootstrap,68,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:44:46 UTC,2019-03-07 13:35:59 UTC
puppetlabs/puppetlabs-bootstrap,67,Ensure certnames are *always* lowercase,merged,dylanratcliffe,member,2019-02-27 21:21:21 UTC,2019-03-21 15:02:23 UTC
puppetlabs/puppetlabs-facter_task,72,(FM-8040) Add RedHat 8 support,merged,eimlav,member,2019-05-22 09:27:43 UTC,2019-05-22 10:19:31 UTC
puppetlabs/puppetlabs-facter_task,71,FM-7944 - stringify facter_task,merged,lionce,member,2019-05-08 12:08:18 UTC,2019-05-10 10:00:17 UTC
puppetlabs/puppetlabs-facter_task,70,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:42:51 UTC,2019-04-16 07:31:50 UTC
puppetlabs/puppetlabs-facter_task,69,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:40:21 UTC,2019-04-11 12:53:34 UTC
puppetlabs/puppetlabs-facter_task,68,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:49:58 UTC,
puppetlabs/puppetlabs-facter_task,67,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:36:38 UTC,
puppetlabs/puppetlabs-facter_task,66,(MODULES-8885) - Release Merge back 0.4.1,merged,sheenaajay,member,2019-04-08 09:13:57 UTC,2019-04-08 09:19:50 UTC
puppetlabs/puppetlabs-facter_task,65,(MODULES-8881) - 0.4.1 Release Prep,merged,david22swan,member,2019-04-05 11:08:25 UTC,2019-04-05 12:44:28 UTC
puppetlabs/puppetlabs-facter_task,64,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:42:36 UTC,
puppetlabs/puppetlabs-facter_task,63,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:45:06 UTC,2019-03-07 14:24:04 UTC
puppetlabs/puppetlabs-facter_task,62,(FM-7842) Convert tests to use BoltSpec,merged,eimlav,member,2019-03-07 10:45:09 UTC,2019-03-07 14:55:09 UTC
puppetlabs/puppetlabs-package,128,(FM-8044) Add Redhat8 support,merged,sheenaajay,member,2019-05-22 10:20:18 UTC,2019-05-22 10:57:40 UTC
puppetlabs/puppetlabs-package,127,FM-7946 stringify package,merged,lionce,member,2019-05-08 06:55:44 UTC,2019-05-08 09:22:35 UTC
puppetlabs/puppetlabs-package,126,Bolt 1104 linux package task refactor,merged,m0dular,member,2019-05-06 21:48:02 UTC,2019-05-17 23:33:45 UTC
puppetlabs/puppetlabs-package,125,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:44:03 UTC,2019-04-16 10:15:28 UTC
puppetlabs/puppetlabs-package,124,(MODULES-8896) Release mergeback 0.5.0,merged,eimlav,member,2019-04-10 15:52:55 UTC,2019-04-10 16:23:52 UTC
puppetlabs/puppetlabs-package,123,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:04 UTC,2019-04-12 12:12:22 UTC
puppetlabs/puppetlabs-package,122,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:50:50 UTC,
puppetlabs/puppetlabs-package,121,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:37:29 UTC,
puppetlabs/puppetlabs-package,120,(MODULES-8892) - v0.5.0 Release Prep,merged,david22swan,member,2019-04-05 15:30:02 UTC,2019-04-10 08:27:40 UTC
puppetlabs/puppetlabs-package,119,(SEN-795) Move extension metadata to init.json,merged,conormurraypuppet,member,2019-03-22 16:54:54 UTC,2019-03-26 16:38:29 UTC
puppetlabs/puppetlabs-package,118,(SEN-795) Add discovery extension metadata,merged,conormurraypuppet,member,2019-03-19 12:09:52 UTC,2019-03-19 14:27:02 UTC
puppetlabs/puppetlabs-package,117,(BOLT-1104) Unify task implementation output,merged,donoghuc,member,2019-03-18 23:47:55 UTC,2019-04-09 23:11:06 UTC
puppetlabs/puppetlabs-package,116,FM 7800 - Test Audit making testing more efficient,merged,lionce,member,2019-03-13 14:11:08 UTC,2019-03-13 14:35:08 UTC
puppetlabs/puppetlabs-package,115,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:44:31 UTC,
puppetlabs/puppetlabs-package,114,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:46:16 UTC,2019-03-07 14:03:19 UTC
puppetlabs/puppetlabs-package,113,(MODULES-8717) Fix for boltspec run dependancy issue,merged,HelenCampbell,member,2019-03-04 16:25:07 UTC,2019-03-04 17:11:29 UTC
puppetlabs/puppetlabs-puppet_agent,411,(maint) Fix task acceptance tests for fedora 29,merged,donoghuc,member,2019-05-13 20:21:51 UTC,2019-05-14 07:24:09 UTC
puppetlabs/puppetlabs-puppet_agent,410,(packaging) Update changelog/metadata for 2.1.2,merged,mihaibuzgau,member,2019-05-13 15:55:30 UTC,2019-05-13 16:01:16 UTC
puppetlabs/puppetlabs-puppet_agent,409,(maint) update apt url,merged,mihaibuzgau,member,2019-05-13 15:18:41 UTC,2019-05-13 15:23:28 UTC
puppetlabs/puppetlabs-puppet_agent,408,"(maint) Puppet agent on Windows has manual startup, debian spec fix",merged,sebastian-miclea,member,2019-05-13 14:23:46 UTC,2019-05-13 14:34:59 UTC
puppetlabs/puppetlabs-puppet_agent,407,(maint) use PC1 as default,merged,mihaibuzgau,member,2019-05-13 13:11:07 UTC,2019-05-13 13:17:09 UTC
puppetlabs/puppetlabs-puppet_agent,406,(maint) use PC1 as default,closed,mihaibuzgau,member,2019-05-13 12:57:26 UTC,
puppetlabs/puppetlabs-puppet_agent,405,(maint) Changes to windows public release package links,merged,sebastian-miclea,member,2019-05-13 11:10:56 UTC,2019-05-13 11:20:59 UTC
puppetlabs/puppetlabs-puppet_agent,404,(packaging) Update changelog/metadata for 2.1.2,merged,sebastian-miclea,member,2019-05-13 10:10:26 UTC,2019-05-13 10:34:59 UTC
puppetlabs/puppetlabs-puppet_agent,403,(docs) Fix bad aix_source example.,merged,gguillotte,member,2019-05-03 18:39:24 UTC,2019-05-10 12:10:18 UTC
puppetlabs/puppetlabs-puppet_agent,402,(RE-12326) Changes to public release package links,merged,eimlav,member,2019-04-29 12:37:36 UTC,2019-04-29 13:12:13 UTC
puppetlabs/puppetlabs-puppet_agent,401,(MODULES-8923) autodetect package_version based upon the master,open,tkishel,member,2019-04-11 21:48:28 UTC,
puppetlabs/puppetlabs-puppet_agent,400,Fix Yum URL path for RedHat systems still using the PC1 collection,merged,coreone,contributor,2019-04-10 20:19:27 UTC,2019-05-13 12:06:07 UTC
puppetlabs/puppetlabs-puppet_agent,399,installdir parameter not defined in install_shell task,open,kkarthee,first_time_contributor,2019-04-03 06:23:56 UTC,
puppetlabs/puppetlabs-puppet_agent,398,(docs) Revise macOS limitations note.,open,gguillotte,member,2019-03-29 18:32:57 UTC,
puppetlabs/puppetlabs-puppet_agent,397,(MODULES-8821) Update win install to use production environment,merged,McdonaldSeanp,member,2019-03-28 17:06:39 UTC,2019-03-28 20:02:38 UTC
puppetlabs/puppetlabs-puppet_agent,396,Readme naming consistency,open,hpcprofessional,member,2019-03-23 00:18:39 UTC,
puppetlabs/puppetlabs-puppet_agent,395,(MODULES-6604) Add new source parameters,merged,McdonaldSeanp,member,2019-03-12 22:06:53 UTC,2019-03-25 14:05:05 UTC
puppetlabs/puppetlabs-puppet_agent,394,(MODULES-8720) Update source calculation to prefer source user param,merged,McdonaldSeanp,member,2019-03-05 18:51:40 UTC,2019-03-05 22:42:41 UTC
puppetlabs/puppetlabs-puppet_agent,393,(MODULES-8554) Add error reporting for background upgrades,merged,McdonaldSeanp,member,2019-03-05 00:16:18 UTC,2019-03-11 19:33:51 UTC
puppetlabs/puppetlabs-puppet_agent,392,Fix unnecessary changes in load balanced envs due to pkg source,merged,ragnarkon,contributor,2019-03-01 21:54:27 UTC,2019-03-13 16:31:56 UTC
puppetlabs/puppetlabs-puppet_agent,391, (PA-2385) Update service management to run always for windows,merged,McdonaldSeanp,member,2019-02-26 19:11:19 UTC,2019-02-26 22:27:09 UTC
puppetlabs/puppetlabs-puppet_conf,68,(FM-8045) Add Redhat8 support,open,sheenaajay,member,2019-05-22 11:06:43 UTC,
puppetlabs/puppetlabs-puppet_conf,67,FM-7947 - stringify puppet_conf,merged,lionce,member,2019-05-07 13:13:25 UTC,2019-05-08 09:23:08 UTC
puppetlabs/puppetlabs-puppet_conf,66,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:44:19 UTC,2019-04-16 10:14:57 UTC
puppetlabs/puppetlabs-puppet_conf,65,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:13 UTC,2019-04-12 12:12:57 UTC
puppetlabs/puppetlabs-puppet_conf,64,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:51:00 UTC,
puppetlabs/puppetlabs-puppet_conf,63,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:37:38 UTC,
puppetlabs/puppetlabs-puppet_conf,62,(MODULES-8868) - Release mergeback 0.3.1,merged,Lavinia-Dan,member,2019-04-05 11:46:25 UTC,2019-04-05 12:35:37 UTC
puppetlabs/puppetlabs-puppet_conf,61,(MODULES-8868) - 0.3.1 Release Preperation,merged,david22swan,member,2019-04-04 14:26:10 UTC,2019-04-05 08:23:03 UTC
puppetlabs/puppetlabs-puppet_conf,60,(MODULES-8868) - 0.3.1 Release Prep,closed,david22swan,member,2019-04-04 14:16:20 UTC,
puppetlabs/puppetlabs-puppet_conf,59,(MODULES-8868) - 0.3.1 Release Prep,closed,david22swan,member,2019-04-04 14:12:59 UTC,
puppetlabs/puppetlabs-puppet_conf,58,(MODULES-8868) - 0.3.1 Release Prep,closed,david22swan,member,2019-04-04 14:10:00 UTC,
puppetlabs/puppetlabs-puppet_conf,57,(MODULES-8868) - 0.3.1 Release Prep,closed,david22swan,member,2019-04-04 14:09:08 UTC,
puppetlabs/puppetlabs-puppet_conf,56,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:44:54 UTC,
puppetlabs/puppetlabs-puppet_conf,55,(maint) Update supported PE version,merged,eimlav,member,2019-03-07 14:18:34 UTC,2019-03-07 14:54:05 UTC
puppetlabs/puppetlabs-puppet_conf,54,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:46:30 UTC,2019-03-07 16:20:45 UTC
puppetlabs/puppetlabs-puppet_conf,53,(FM-7845) Use BoltSpec for acceptance tests,merged,eimlav,member,2019-03-06 10:37:05 UTC,2019-03-07 09:07:50 UTC
puppetlabs/puppetlabs-resource,55,(FM-8046) Add Redhat 8 support,merged,sheenaajay,member,2019-05-22 09:20:20 UTC,2019-05-22 10:03:07 UTC
puppetlabs/puppetlabs-resource,54,(FM-8046) Add Redhat 8 support,closed,sheenaajay,member,2019-05-22 09:09:54 UTC,
puppetlabs/puppetlabs-resource,53,(FM-7948) - stringify resource,merged,lionce,member,2019-05-03 11:11:16 UTC,2019-05-07 11:27:08 UTC
puppetlabs/puppetlabs-resource,52,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:44:26 UTC,2019-04-15 13:10:15 UTC
puppetlabs/puppetlabs-resource,51,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:18 UTC,2019-04-12 12:13:16 UTC
puppetlabs/puppetlabs-resource,50,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:51:08 UTC,
puppetlabs/puppetlabs-resource,49,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:37:42 UTC,
puppetlabs/puppetlabs-resource,48,(MODULES-8878) - Release Merge back 0.3.1,merged,sheenaajay,member,2019-04-08 12:51:13 UTC,2019-04-08 13:22:53 UTC
puppetlabs/puppetlabs-resource,47,(MODULES-8874) - 0.3.1 Release Prep,merged,david22swan,member,2019-04-05 10:01:15 UTC,2019-04-05 11:12:56 UTC
puppetlabs/puppetlabs-resource,46,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:45:05 UTC,
puppetlabs/puppetlabs-resource,45,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:46:36 UTC,2019-03-07 14:02:51 UTC
puppetlabs/puppetlabs-resource,44,(maint) Clarify supported PE and Bolt versions,merged,eimlav,member,2019-03-06 16:47:28 UTC,2019-03-11 13:43:25 UTC
puppetlabs/puppetlabs-resource,43,(MODULES-8717) Fix dependency issue with BoltSpec,merged,eimlav,member,2019-03-05 10:41:12 UTC,2019-03-06 16:04:23 UTC
puppetlabs/puppetlabs-service,97,(FM-8047) Add RedHat8 as supported OS,open,michaeltlombardi,member,2019-05-22 16:28:31 UTC,
puppetlabs/puppetlabs-service,96,Refactor to use common.sh,open,m0dular,member,2019-05-20 16:05:44 UTC,
puppetlabs/puppetlabs-service,95,(FM-7949) - stringify service,merged,lionce,member,2019-05-02 14:29:17 UTC,2019-05-07 11:25:46 UTC
puppetlabs/puppetlabs-service,94,Release mergeback v1.0.0,merged,lionce,member,2019-04-24 12:21:26 UTC,2019-04-25 07:34:39 UTC
puppetlabs/puppetlabs-service,93,Prep-release v1.0.0,merged,carabasdaniel,member,2019-04-24 07:32:35 UTC,2019-04-24 07:45:11 UTC
puppetlabs/puppetlabs-service,92,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:44:38 UTC,2019-04-15 13:08:36 UTC
puppetlabs/puppetlabs-service,91,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:26 UTC,2019-04-15 08:32:21 UTC
puppetlabs/puppetlabs-service,90,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:51:17 UTC,
puppetlabs/puppetlabs-service,89,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:37:51 UTC,
puppetlabs/puppetlabs-service,88,(maint) - Release mergeback v0.6.0,merged,pmcmaw,member,2019-04-09 13:46:48 UTC,2019-04-09 14:01:42 UTC
puppetlabs/puppetlabs-service,87,(MODULES-8887) - v0.6.0 Release Prep,merged,david22swan,member,2019-04-05 15:13:36 UTC,2019-04-09 08:17:06 UTC
puppetlabs/puppetlabs-service,86,(SEN-796) Move extension metadata,merged,conormurraypuppet,member,2019-03-22 16:59:59 UTC,2019-03-26 16:39:21 UTC
puppetlabs/puppetlabs-service,85,(SEN-796) Add discovery extension metadata,merged,conormurraypuppet,member,2019-03-19 12:14:22 UTC,2019-03-19 14:26:13 UTC
puppetlabs/puppetlabs-service,84,pdksync - pdksync_heads/master-0-gfde5699,closed,Lavinia-Dan,member,2019-03-13 12:45:33 UTC,
puppetlabs/puppetlabs-service,83,(BOLT-1103) Unify output of task implementations,merged,donoghuc,member,2019-03-11 20:01:10 UTC,2019-04-05 20:34:53 UTC
puppetlabs/puppetlabs-service,82,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:46:48 UTC,2019-03-07 14:02:25 UTC
puppetlabs/puppetlabs-service,81,FM-7798 - Test Audit making testing more efficient ,merged,lionce,member,2019-03-07 11:20:05 UTC,2019-03-12 10:40:08 UTC
puppetlabs/puppetlabs-service,80,(MODULES-8717) Fix dependency issue with BoltSpec,merged,eimlav,member,2019-03-04 16:31:08 UTC,2019-03-04 16:45:53 UTC
puppetlabs/puppetlabs-translate,42,(FM-8034) Add RedHat 8 support,merged,eimlav,member,2019-05-21 10:56:43 UTC,2019-05-21 13:19:02 UTC
puppetlabs/puppetlabs-translate,41,[FM-7939] Puppet Strings,merged,carabasdaniel,member,2019-05-07 12:19:25 UTC,2019-05-08 07:21:19 UTC
puppetlabs/puppetlabs-translate,40,pdksync - (maint) Update pdk-template to f778803,merged,eimlav,member,2019-04-15 09:45:00 UTC,2019-04-16 09:53:15 UTC
puppetlabs/puppetlabs-translate,39,pdksync - (MODULES-8444) - Raise lower Puppet bound,merged,david22swan,member,2019-04-10 15:41:45 UTC,2019-04-15 08:36:15 UTC
puppetlabs/puppetlabs-translate,38,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:51:36 UTC,
puppetlabs/puppetlabs-translate,37,pdksync - (MODULES-8444) - Raise lower Puppet bound,closed,david22swan,member,2019-04-10 14:38:11 UTC,
puppetlabs/puppetlabs-translate,36,pdksync - pdksync_tags/1.9.1-0-g6945d31,closed,Lavinia-Dan,member,2019-03-13 12:46:21 UTC,
puppetlabs/puppetlabs-translate,35,pdksync - Remove .project from .gitignore,merged,eimlav,member,2019-03-07 12:47:17 UTC,2019-03-07 13:52:31 UTC
